title,image_url,category,era,size_and_description
元豐通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=118529&randomCode=79742682843,錢幣,北宋,待測量 方孔圓錢，正面有小篆：「元豐通寶」四字，背面無文。
元豐通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=118532&randomCode=66050366597,錢幣,北宋,待測量 方孔圓錢，正面有行書：「元豐通寶」四字，背面無文。
元祐通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=96805&randomCode=82422703928,錢幣,北宋,待測量 ⽅孔圓錢，正⾯有行書：「元祐通寶」四字，背⾯無文。
元祐通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=96808&randomCode=40229116659,錢幣,北宋,待測量 ⽅孔圓錢，正⾯有行書：「元祐通寶」四字，背⾯無文。
元祐通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=96811&randomCode=62788792928,錢幣,北宋,待測量 方孔圓錢，正面有小篆：「元祐通寶」四字，背面無文。
元祐通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=96814&randomCode=93729225914,錢幣,北宋,待測量 ⽅孔圓錢，正⾯有行書：「元祐通寶」四字，背⾯無文。
元祐通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=96817&randomCode=88744933232,錢幣,北宋,待測量 ⽅孔圓錢，正⾯有行書：「元祐通寶」四字，背⾯無文。
元祐通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=96820&randomCode=51274792355,錢幣,北宋,待測量 方孔圓錢，正面有小篆：「元祐通寶」四字，背面無文。
元祐通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=96823&randomCode=67224636040,錢幣,北宋,待測量 方孔圓錢，正面有小篆：「元祐通寶」四字，背面無文。
元祐通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=96826&randomCode=39256098528,錢幣,北宋,待測量 方孔圓錢，正面有小篆：「元祐通寶」四字，背面無文。
銅錢,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=96829&randomCode=37494204524,錢幣,時代待定,待測量 方孔圓錢，背面無文。
元祐通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=96832&randomCode=80620722074,錢幣,北宋,待測量 方孔圓錢，正面有小篆：「元祐通寶」四字，背面無文。
元祐通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=96835&randomCode=90480182255,錢幣,北宋,待測量 ⽅孔圓錢，正⾯有行書：「元祐通寶」四字，背⾯無文。
元祐通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=96838&randomCode=68133263044,錢幣,北宋,待測量 ⽅孔圓錢，正⾯有行書：「元祐通寶」四字，背⾯無文。
元祐通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=96841&randomCode=20029609351,錢幣,北宋,待測量 ⽅孔圓錢，正⾯有行書：「元祐通寶」四字，背⾯無文。
元祐通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=96844&randomCode=30159723833,錢幣,北宋,待測量 ⽅孔圓錢，正⾯有行書：「元祐通寶」四字，背⾯無文。
元祐通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=96847&randomCode=36292127124,錢幣,北宋,待測量 方孔圓錢，正面有小篆：「元祐通寶」四字，背面無文。
政和通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=97968&randomCode=91698670523,錢幣,北宋,待測量 銅質，方孔圓錢，正面有楷書：「政和通寶」四字，背面無文。
政和通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=97971&randomCode=83901170895,錢幣,北宋,待測量 銅質，方孔圓錢，正面有楷書：「政和通寶」四字，背面無文。
政和通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=97974&randomCode=28393456199,錢幣,北宋,待測量 銅質，方孔圓錢，正面有楷書：「政和通寶」四字，背面無文。
政和通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=97977&randomCode=90213635641,錢幣,北宋,待測量 銅質，方孔圓錢，正面有楷書：「政和通寶」四字，背面無文。
政和通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=97980&randomCode=79312717415,錢幣,北宋,待測量 銅質，方孔圓錢，正面有楷書：「政和通寶」四字，背面無文。
政和通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=97983&randomCode=62707717067,錢幣,北宋,待測量 銅質，方孔圓錢，正面有楷書：「政和通寶」四字，背面無文。
政和通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=97986&randomCode=94327609034,錢幣,北宋,待測量 銅質，方孔圓錢，正面有楷書：「政和通寶」四字，背面無文。
政和通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=97989&randomCode=33786965363,錢幣,北宋,待測量 銅質，方孔圓錢，正面有楷書：「政和通寶」四字，背面無文。
政和通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=97992&randomCode=87404090609,錢幣,北宋,待測量 銅質，方孔圓錢，正面有楷書：「政和通寶」四字，背面無文。
政和通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=97995&randomCode=19265713013,錢幣,北宋,待測量 銅質，方孔圓錢，正面有楷書：「政和通寶」四字，背面無文。
政和通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=97998&randomCode=71016091021,錢幣,北宋,待測量 銅質，方孔圓錢，正面有楷書：「政和通寶」四字，背面無文。
政和通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=98001&randomCode=18219308612,錢幣,北宋,待測量 銅質，方孔圓錢，正面有楷書：「政和通寶」四字，背面無文。
政和通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=98004&randomCode=57493058969,錢幣,北宋,待測量 銅質，方孔圓錢，正面有楷書：「政和通寶」四字，背面無文。
政和通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=98007&randomCode=88057349072,錢幣,北宋,待測量 銅質，方孔圓錢，正面有楷書：「政和通寶」四字，背面無文。
政和通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=98010&randomCode=43637247099,錢幣,北宋,待測量 銅質，方孔圓錢，正面有楷書：「政和通寶」四字，背面無文。
政和通寶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=100140&randomCode=19550982527,錢幣,北宋,待測量 銅質。方孔圓錢，正面有篆書：「政和通寶」四字，背面無文。
象牙雕陞官圖牌 （一二九件）,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=349433&randomCode=65032113949,雕刻,待訂,盒長24.5公分 寬12.2公分 高6.6公分 寬狹厚薄長短均不等之牙牌共一二九件，計刻獅一、虎二、狐一、豹四、犬二、鷹四、鹿八、獐十五、兔三十一、雉六十一，牙牌上除刻動物紋外，並註明名稱、得獲之獎賞等，均陰刻填染紅、黑色。牌皆裝於一深棕色木盒內，帶一抽拉式蓋。
骨雕嵌石大刀,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=349768&randomCode=21560263437,雕刻,新石器時代晚期,長29.5公分 全器截取動物肢骨磨製成直長條刀形，刃部鑿凹槽，以供鑲嵌石片成刃以製成獸骨柄石刀；柄端有一長形凹槽並有一孔，以供繫墜或嵌插。現今骨刀所嵌入之多片磨利的石片，乃今人依據其他同類出土品修復；紅色墜飾則由陳夏生編綴。附六角紋錦盒一只，盒蓋上有秦孝儀前院長題銘「新石器后期獸骨嵌石大刀。髀為樞柄，山供磨礪，琅玕藏刃，遙覘術智，夫豈一割之利  丙子（民國八十五年，1996）冬暄 秦孝儀心波自題並銘」。這種鑲嵌石片或石葉為刃的骨器，有人稱之為「石刃骨柄器」或「骨梗石刃器」，以石刃骨刀類發現最多，另外還有匕、鏢等。石刃骨器是磨製骨器與細石器相結合的產物，中國在距今一萬年左右的舊石器時代晚期開始出現這類器用，最早出現在內蒙古地區，當時分布在東北、西北、西南的這類石刃骨器，流行年代大致在西元前6000年至1800年，時間跨度達4000年以上；在不同地區流行年代的下限較接近而上限則差別較大；或以為此件骨刀乃出於西北甘肅地區。有學者以為石刃骨刀是史前時期先民在狩獵或飼養動物後，宰殺動物以供食用時，剝皮和切割過程的工具，另外還可作為人們食用肉類時的餐具。至於「一些柄部有孔的石刃骨刀即是人們隨身攜帶，在不同地點宰殺動物、食用肉類時使用」的工具。這件嵌石骨刀或即是先民隨身攜帶備用的器具。
骨雕彎刀,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=350091&randomCode=49684242114,雕刻,新石器時代晚期,長24.5公分 全器截取動物肋骨磨製成彎弧刀形，刃部鑿凹槽，俾供嵌入刃片；弧形刀柄對穿一孔，以供繫墜。
骨雕環,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=350095&randomCode=43549861928,雕刻,商以前,高1.0公分 徑2.5公分 原可能取一截魚類脊椎骨磨製而成，壁面鑿六個大小不同的方孔，其尺寸較小，或為指環。先民一向有雕磨動物骨骼做為裝飾品的習慣，周代以後因為經濟的繁榮，較少利用骨材製成裝飾品。這件骨環製作古樸，或可早於商周。
骨雕獸面紋飾件,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=350099&randomCode=75905590503,雕刻,商晚期,長10.6公分 磋磨一段肢骨，一端陰刻獸面紋，另一端又刻一側身龍紋，尾端與獸面紋交接，三臣字眼紋皆圓凹；突起面刻正面龍紋，雙眼與身軀三角紋或菱格紋中央凹陷；凹陷處原或有嵌件，今已佚。這件「骨雕獸面紋飾」與加拿大皇家安大略博物館(Royal Ontario Museum)編號NB6251的著名「獲文□虎」骨器正面最下方紋飾相似，這件或因殘損，首尾皆被修磨。
牙雕魚形珮,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=350572&randomCode=94076576112,雕刻,商晚期至西周,長14.1公分 最寬2.2公分 最厚1.2公分 全器取一段獸牙琢製而成，剖面略成三角形，一端作魚首形，於唇部鑿一孔，自其下頷穿出，可繫掛，側面尚有一未鑿穿之孔；另一端圓弧。器身中腰內縮，陰線紋飾分成三段：有孔的一段即作魚首紋，魚身前段飾一側面獸首紋，後段所飾陰刻線紋略成三角形。魚唇部位已為銅鏽染成綠色，在側面未鑿穿之孔的部位上遺留銅鏽。近年在山東滕縣前掌大村發現商代中晚期墓葬，在已發掘的五座商代晚期大墓即有一件雕骨魚，長一二‧六公分，通體泛綠，兼有朱色，紋飾與此件相似。此外，在加拿大皇家安大略博物館亦藏有類似器，與此件更類似，但無穿孔。加拿大皇家安大略博物館的雕骨魚出於河南，山東滕縣前掌大商代大墓是商代某方國的貴族墓地，也被認為是商代在東方的「商文化亞區」。除了商代後期的出土雕骨魚外，在河南濬縣辛村E區第四條探溝一個西周早期小型墓(M72)中，也曾出土一件骨雕魚形佩，尺寸與玉丁寧館所贈者接近(長一四‧五公分)，器形與紋飾也雷同。前者魚唇部位略殘，似原有穿，故郭寶鈞逕名之為「魚形佩系」。
骨雕獸面紋管,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=349772&randomCode=42237964099,雕刻,商至周或略晚,高10.0公分 全器截取一段動物肢骨磨製而成，器表陰刻三層紋飾，中央為菱格紋，分別以二道弦紋與兩端紋飾隔開，兩端紋飾分別是蕉葉紋與獸面紋，後者紋樣與商周銅器上紋飾類似，但是佈局違背當時銅器紋飾佈局方式，或為後人在舊骨器上陰刻仿古紋飾。附一六角紋錦盒，蓋面上有題簽「商 麈尾柄飾 一段獸面文一段織文一段蕉葉文 骨刻已精 癸亥（民國七十二年，1983）」。
印尼 舟船人物紋刺繡伊卡筒裙,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=660035&randomCode=387891083,織品,西元19世紀,縱120公分 寬110公分 筒裙裝飾以橫條紋排列的圖案，應用黑地褐色的伊卡幾何圖紋，搭配橫向淺褐色細條紋為底布，其上佈滿人物、船形、龍舟、海浪、動物紋樣，刺繡線條複雜且緊湊，充滿想像力與裝飾性，還將小鏡子鑲縫在底布的細條紋之上，增添反射光澤。製作者要以豐富的裝飾與精緻工藝呈現華麗風格，為當地貴族婦女慶典時的盛裝。
印尼 刺繡筒裙,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=660038&randomCode=469857095,織品,西元19世紀,縱145公分 寬121公分 楠榜的帕明吉爾人擅長染織與刺繡，裙身以暗藍、褐色經線伊卡織出底紋，加以橙色條紋相間排列。其上再鑲縫上小雲母片或鏡子裝飾，縫綴在裙面上，裝飾豐富，精緻華麗，是婚禮或節慶中的盛裝。
印尼 儀式用器皿蓋巾,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=660041&randomCode=1821910492,織品,西元20世紀初期,縱62公分 寬62公分 蘇門答臘西部的高地原住民——米南佳保人，文化上是由母系繼嗣。女性參加慶典時，一般會將裝有食物的黃銅器皿置於頭頂，並覆蓋這類方形蓋巾。紅地格紋蓋巾四周先以綴織技法形成裝飾帶，收邊則採用源自歐洲的蕾絲工藝。蕾絲，是藉由梭子或鉤針等工具所編織出鏤空花紋的特色織物。米南佳保的典禮用布或慶典服飾的布邊，亦常選擇以金銀線鉤編蕾絲為裝飾。
